#Epoch	SRC_TRAIN	TRG_TRAIN	SRC_TEST	TRG_TEST	TRG_MSE	TRG_LOSS	LBL_MSE	LBL_LOSS
0	0.000000	0.000000	0.927200	0.163978	0.104019	0.376553	0.104314
1	0.000000	0.000000	0.927042	0.157241	0.108896	0.389007	0.143163
2	0.000000	0.000000	0.927029	0.156489	0.109324	0.390118	0.143118
3	0.000000	0.000000	0.927147	0.158614	0.107606	0.385815	0.138005
4	0.000000	0.000000	0.927404	0.162288	0.104828	0.378676	0.091559
5	0.000000	0.000000	0.926470	0.269686	0.113836	0.401154	0.113529
6	0.000000	0.000000	0.928842	0.242860	0.121795	0.420433	0.097053
7	0.000000	0.000000	0.926795	0.268253	0.114253	0.402087	0.128933
8	0.000000	0.000000	0.927178	0.156351	0.109988	0.391539	0.141649
9	0.000000	0.000000	0.928818	0.245078	0.121054	0.418645	0.104374
10	0.000000	0.000000	0.928486	0.247012	0.120531	0.417393	0.126109
11	0.000000	0.000000	0.927615	0.161674	0.105694	0.380688	0.119036
12	0.000000	0.000000	0.926977	0.155191	0.111133	0.394362	0.143074
13	0.000000	0.000000	0.927761	0.169015	0.100981	0.368599	0.106324
14	0.000000	0.000000	0.929808	0.229920	0.126374	0.431276	0.143639
15	0.000000	0.000000	0.927136	0.266104	0.114957	0.403747	0.100601
16	0.000000	0.000000	0.927073	0.268420	0.114201	0.401889	0.104837
17	0.000000	0.000000	0.930523	0.223787	0.128361	0.436078	0.132591
18	0.000000	0.000000	0.927521	0.159003	0.107711	0.385757	0.101068
19	0.000000	0.000000	0.929226	0.250793	0.119292	0.414210	0.127766
20	0.000000	0.000000	0.927492	0.159073	0.107712	0.385745	0.129904
21	0.000000	0.000000	0.929161	0.252121	0.118918	0.413251	0.142657
22	0.000000	0.000000	0.927152	0.154880	0.111929	0.396088	0.122925
23	0.000000	0.000000	0.929140	0.242340	0.122171	0.421201	0.124713
24	0.000000	0.000000	0.927206	0.155223	0.111048	0.394052	0.124211
25	0.000000	0.000000	0.927529	0.162144	0.105526	0.380184	0.118590
26	0.000000	0.000000	0.926961	0.155254	0.111030	0.394053	0.136095
27	0.000000	0.000000	0.928886	0.247367	0.120508	0.417221	0.133061
28	0.000000	0.000000	0.927588	0.159478	0.107774	0.385738	0.128062
29	0.000000	0.000000	0.931352	0.219712	0.130099	0.439873	0.137417
30	0.000000	0.000000	0.929395	0.246021	0.121095	0.418432	0.118834
31	0.000000	0.000000	0.928131	0.164533	0.104289	0.376823	0.163383
32	0.000000	0.000000	0.928487	0.259303	0.116849	0.408216	0.129242
33	0.000000	0.000000	0.929189	0.252701	0.118851	0.413017	0.091899
34	0.000000	0.000000	0.930503	0.236787	0.123862	0.425081	0.119955
35	0.000000	0.000000	0.927615	0.269597	0.113947	0.400940	0.138197
36	0.000000	0.000000	0.928213	0.263824	0.115623	0.405100	0.120082
37	0.000000	0.000000	0.928138	0.159683	0.107763	0.385595	0.128929
38	0.000000	0.000000	0.927864	0.268035	0.114415	0.402113	0.111030
39	0.000000	0.000000	0.928925	0.258518	0.117156	0.408811	0.130836
40	0.000000	0.000000	0.931342	0.223007	0.129148	0.437487	0.139391
41	0.000000	0.000000	0.929344	0.253068	0.118782	0.412789	0.124087
42	0.000000	0.000000	0.928755	0.259785	0.116717	0.407797	0.100128
43	0.000000	0.000000	0.932167	0.215962	0.131514	0.443089	0.144419
44	0.000000	0.000000	0.929391	0.253398	0.118643	0.412467	0.139117
45	0.000000	0.000000	0.928675	0.262189	0.116195	0.406353	0.130814
46	0.000000	0.000000	0.928953	0.260300	0.116662	0.407534	0.128789
47	0.000000	0.000000	0.927308	0.155244	0.112164	0.396421	0.126828
48	0.000000	0.000000	0.931774	0.220935	0.129937	0.439364	0.110835
49	0.000000	0.000000	0.927814	0.271417	0.113464	0.399705	0.124521
50	0.000000	0.000000	0.927340	0.157078	0.110531	0.392387	0.131903
51	0.000000	0.000000	0.929942	0.254202	0.118357	0.411649	0.123005
52	0.000000	0.000000	0.927967	0.156645	0.110525	0.392404	0.099287
53	0.000000	0.000000	0.931298	0.234635	0.124927	0.427395	0.124557
54	0.000000	0.000000	0.927420	0.156383	0.111271	0.394159	0.105635
55	0.000000	0.000000	0.930564	0.247551	0.120479	0.416739	0.130597
56	0.000000	0.000000	0.930335	0.166331	0.103387	0.374289	0.120276
57	0.000000	0.000000	0.930702	0.161520	0.106887	0.383097	0.128028
58	0.000000	0.000000	0.927805	0.273606	0.112806	0.398060	0.120553
59	0.000000	0.000000	0.928050	0.271783	0.113334	0.399240	0.106047
60	0.000000	0.000000	0.928920	0.160856	0.107679	0.385043	0.141974
61	0.000000	0.000000	0.929078	0.164140	0.105175	0.378756	0.118455
62	0.000000	0.000000	0.928975	0.161707	0.107070	0.383495	0.129266
63	0.000000	0.000000	0.930030	0.256420	0.117972	0.410500	0.131441
64	0.000000	0.000000	0.928124	0.162880	0.106225	0.381414	0.118637
65	0.000000	0.000000	0.930814	0.247285	0.120801	0.417424	0.150992
66	0.000000	0.000000	0.931834	0.235979	0.124464	0.426184	0.150327
67	0.000000	0.000000	0.930545	0.253872	0.118533	0.411930	0.133181
68	0.000000	0.000000	0.930168	0.258310	0.117157	0.408553	0.104938
69	0.000000	0.000000	0.928168	0.157934	0.110365	0.391690	0.101195
70	0.000000	0.000000	0.928808	0.164102	0.105497	0.379478	0.087209
71	0.000000	0.000000	0.930711	0.253527	0.118792	0.412430	0.122625
72	0.000000	0.000000	0.928645	0.158577	0.109528	0.389665	0.126898
73	0.000000	0.000000	0.931159	0.249822	0.119798	0.414923	0.115669
74	0.000000	0.000000	0.933543	0.213105	0.132985	0.446224	0.140201
75	0.000000	0.000000	0.930981	0.251218	0.119477	0.414108	0.149219
76	0.000000	0.000000	0.932779	0.228074	0.127386	0.433006	0.092802
77	0.000000	0.000000	0.932031	0.235944	0.124750	0.426769	0.118472
78	0.000000	0.000000	0.932681	0.232294	0.125838	0.429320	0.135617
79	0.000000	0.000000	0.932430	0.164405	0.104884	0.377911	0.105976
80	0.000000	0.000000	0.931159	0.251320	0.119423	0.413940	0.116892
81	0.000000	0.000000	0.930875	0.162126	0.106658	0.382386	0.128321
82	0.000000	0.000000	0.928699	0.159135	0.109270	0.388925	0.114512
83	0.000000	0.000000	0.931431	0.250587	0.119640	0.414464	0.122825
84	0.000000	0.000000	0.927915	0.159772	0.108817	0.387831	0.131336
85	0.000000	0.000000	0.930373	0.260559	0.116723	0.407351	0.125705
86	0.000000	0.000000	0.931425	0.251330	0.119461	0.414023	0.120734
87	0.000000	0.000000	0.933719	0.223976	0.128826	0.436345	0.114213
88	0.000000	0.000000	0.929026	0.156136	0.112066	0.395814	0.135339
89	0.000000	0.000000	0.930016	0.264286	0.115521	0.404427	0.119191
90	0.000000	0.000000	0.928896	0.272111	0.113247	0.398692	0.126407
91	0.000000	0.000000	0.935607	0.174623	0.099340	0.363338	0.089940
92	0.000000	0.000000	0.931757	0.249838	0.119997	0.415240	0.116558
93	0.000000	0.000000	0.929547	0.268490	0.114325	0.401387	0.125259
94	0.000000	0.000000	0.929795	0.267125	0.114764	0.402399	0.118851
95	0.000000	0.000000	0.931732	0.162490	0.106886	0.382768	0.132544
96	0.000000	0.000000	0.930439	0.262352	0.116103	0.405692	0.129974
97	0.000000	0.000000	0.932520	0.242805	0.122316	0.420757	0.111539
98	0.000000	0.000000	0.931408	0.254056	0.118706	0.412123	0.119432
99	0.000000	0.000000	0.933368	0.165444	0.104725	0.377283	0.115007
100	0.000000	0.000000	0.929910	0.267184	0.114770	0.402455	0.142972
101	0.000000	0.000000	0.928997	0.156709	0.111900	0.395285	0.105148
102	0.000000	0.000000	0.932601	0.244696	0.121634	0.419106	0.142103
103	0.000000	0.000000	0.929417	0.157857	0.110994	0.392983	0.128012
