#Epoch	SRC_TRAIN	TRG_TRAIN	SRC_TEST	TRG_TEST	TRG_MSE	TRG_LOSS	LBL_MSE	LBL_LOSS
0	0.637581	0.511919	0.663012	0.663012	0.137494	6.330598	0.186703
1	0.755912	0.641816	0.798578	0.798578	0.127689	5.329371	0.144898
2	0.772040	0.743022	0.816199	0.816199	0.116300	4.488171	0.135002
3	0.802401	0.798416	0.811876	0.811876	0.106543	3.787162	0.149238
4	0.820137	0.810493	0.833023	0.833023	0.099885	3.204006	0.158339
5	0.832802	0.816629	0.836922	0.836922	0.095327	2.720913	0.132780
6	0.832088	0.816812	0.856769	0.856769	0.091807	2.315608	0.146588
7	0.841897	0.818596	0.850825	0.850825	0.089504	1.983676	0.136469
8	0.848202	0.816526	0.861708	0.861708	0.087950	1.708050	0.130005
9	0.842722	0.819479	0.856536	0.856536	0.086140	1.470743	0.167123
10	0.843040	0.819876	0.860455	0.860455	0.084951	1.276381	0.139745
11	0.848213	0.818464	0.860950	0.860950	0.084185	1.117759	0.149064
12	0.851374	0.816114	0.866802	0.866802	0.083697	0.985562	0.123134
13	0.850714	0.817585	0.865204	0.865204	0.082850	0.871408	0.167822
14	0.849519	0.819271	0.862645	0.862645	0.082188	0.775831	0.137244
15	0.847156	0.821108	0.863622	0.863622	0.081652	0.695178	0.134240
16	0.850415	0.819718	0.863879	0.863879	0.081286	0.631640	0.162622
17	0.852373	0.818342	0.867485	0.867485	0.081024	0.578376	0.128275
18	0.853649	0.817254	0.869872	0.869872	0.081004	0.534341	0.144423
19	0.855022	0.815406	0.872746	0.872746	0.080692	0.496904	0.115387
20	0.851245	0.821202	0.864435	0.864435	0.080254	0.460631	0.144335
21	0.855349	0.816515	0.872756	0.872756	0.080112	0.437278	0.146133
22	0.855395	0.817231	0.872504	0.872504	0.079972	0.414752	0.147573
23	0.855559	0.817678	0.872509	0.872509	0.079824	0.395888	0.153855
24	0.850862	0.823262	0.866801	0.866801	0.079526	0.375505	0.151563
25	0.853483	0.821782	0.867446	0.867446	0.079291	0.363709	0.136420
26	0.854377	0.821295	0.869011	0.869011	0.079263	0.353500	0.135319
27	0.855116	0.820924	0.870326	0.870326	0.079009	0.344161	0.148810
28	0.855113	0.821481	0.870045	0.870045	0.078694	0.335370	0.136517
29	0.856564	0.819859	0.873016	0.873016	0.078611	0.330012	0.127323
30	0.855145	0.822296	0.869678	0.869678	0.078576	0.323124	0.136654
31	0.856904	0.820321	0.873265	0.873265	0.078370	0.319480	0.139062
32	0.859481	0.813836	0.879871	0.879871	0.078434	0.319005	0.141772
33	0.858436	0.818215	0.876452	0.876452	0.078227	0.313478	0.148040
34	0.859465	0.815613	0.879073	0.879073	0.078331	0.312407	0.152873
35	0.859331	0.816751	0.878411	0.878411	0.078164	0.309288	0.154799
36	0.859102	0.818159	0.877436	0.877436	0.077851	0.305830	0.137503
37	0.857735	0.821502	0.873875	0.873875	0.077808	0.302440	0.126680
38	0.860684	0.815179	0.881799	0.881799	0.078005	0.305563	0.147149
39	0.861092	0.816963	0.883095	0.883095	0.077998	0.305087	0.149054
40	0.858491	0.821227	0.875140	0.875140	0.077482	0.298392	0.154317
41	0.859785	0.818654	0.878226	0.878226	0.077442	0.298857	0.122085
42	0.860715	0.815951	0.880712	0.880712	0.077499	0.299568	0.125437
43	0.857516	0.823563	0.872479	0.872479	0.077464	0.294940	0.127966
44	0.861574	0.817088	0.883255	0.883255	0.077604	0.300105	0.141757
45	0.860606	0.817967	0.879703	0.879703	0.077126	0.296109	0.141460
46	0.860174	0.819652	0.878228	0.878228	0.077127	0.294999	0.131730
47	0.860398	0.819454	0.878613	0.878613	0.076947	0.294215	0.131861
48	0.860041	0.820642	0.877538	0.877538	0.077005	0.293608	0.145488
49	0.859605	0.821773	0.876413	0.876413	0.076884	0.292422	0.140185
50	0.860731	0.819510	0.879064	0.879064	0.076865	0.293334	0.141186
51	0.860367	0.820713	0.877982	0.877982	0.076927	0.292800	0.146623
52	0.861298	0.818453	0.880372	0.880372	0.076654	0.292849	0.145720
53	0.860679	0.820545	0.878517	0.878517	0.076617	0.291626	0.132765
54	0.859088	0.823737	0.874646	0.874646	0.076819	0.290319	0.148232
55	0.861029	0.820217	0.879185	0.879185	0.076474	0.291141	0.128994
56	0.859043	0.824164	0.874400	0.874400	0.076664	0.289437	0.135502
57	0.860878	0.821055	0.878577	0.878577	0.076354	0.290216	0.124245
58	0.860519	0.822101	0.877556	0.877556	0.076495	0.290035	0.126736
59	0.863238	0.822149	0.886549	0.886549	0.076528	0.294911	0.126807
60	0.861294	0.820735	0.879298	0.879298	0.076338	0.290173	0.144707
61	0.863091	0.820000	0.884989	0.884989	0.076417	0.293380	0.162682
62	0.862839	0.818712	0.883800	0.883800	0.076203	0.291910	0.131850
63	0.860580	0.822864	0.877285	0.877285	0.076316	0.288839	0.158536
64	0.863406	0.821087	0.885744	0.885744	0.076270	0.293033	0.150722
65	0.862176	0.819422	0.881196	0.881196	0.076045	0.289707	0.144696
66	0.859475	0.825093	0.874654	0.874654	0.076005	0.286240	0.156702
67	0.862691	0.818133	0.882443	0.882443	0.076034	0.290175	0.149023
68	0.861756	0.821340	0.879688	0.879688	0.076015	0.288536	0.162029
69	0.859453	0.825506	0.874433	0.874433	0.076120	0.286233	0.130137
70	0.862097	0.820773	0.880453	0.880453	0.076060	0.288948	0.145528
71	0.861466	0.822542	0.878818	0.878818	0.075765	0.287037	0.158042
72	0.860276	0.824797	0.876026	0.876026	0.075755	0.285566	0.143774
73	0.861298	0.823109	0.878291	0.878291	0.075875	0.287069	0.147968
74	0.861204	0.823498	0.877982	0.877982	0.075787	0.286506	0.163098
75	0.863704	0.820412	0.885008	0.885008	0.075868	0.290372	0.121101
76	0.863341	0.818898	0.883589	0.883589	0.075756	0.289159	0.133806
77	0.862903	0.819881	0.882093	0.882093	0.075771	0.288328	0.125498
78	0.863074	0.819600	0.882432	0.882432	0.075594	0.287837	0.135434
79	0.864469	0.824065	0.887831	0.887831	0.075815	0.291643	0.146932
80	0.859869	0.826228	0.874776	0.874776	0.076012	0.285153	0.105241
81	0.864473	0.823735	0.887368	0.887368	0.075578	0.290430	0.134796
82	0.863934	0.819878	0.884693	0.884693	0.075964	0.289994	0.143347
83	0.863793	0.819688	0.884161	0.884161	0.075617	0.288556	0.133041
84	0.864633	0.823574	0.887553	0.887553	0.075852	0.291302	0.149467
85	0.864552	0.822974	0.886858	0.886858	0.075615	0.290028	0.121820
86	0.864530	0.822497	0.886531	0.886531	0.075649	0.289911	0.152456
87	0.860191	0.826564	0.875109	0.875109	0.075762	0.284174	0.154555
88	0.861708	0.824383	0.878352	0.878352	0.075676	0.285539	0.142001
89	0.861056	0.825662	0.876849	0.876849	0.075636	0.284560	0.158937
90	0.864703	0.822986	0.886817	0.886817	0.075478	0.289361	0.111753
91	0.863267	0.821457	0.881946	0.881946	0.075408	0.286357	0.135180
92	0.864535	0.821885	0.885853	0.885853	0.075377	0.288371	0.123989
93	0.860610	0.826678	0.875732	0.875732	0.075692	0.283963	0.127917
94	0.862856	0.822885	0.880765	0.880765	0.075364	0.285478	0.130588
95	0.862110	0.824711	0.878942	0.878942	0.075055	0.283355	0.146149
96	0.861961	0.825122	0.878545	0.878545	0.075216	0.283598	0.125562
97	0.864319	0.820592	0.884526	0.884526	0.075134	0.286494	0.133004
98	0.863222	0.822736	0.881357	0.881357	0.075251	0.285110	0.146569
99	0.863429	0.822391	0.881828	0.881828	0.075010	0.284487	0.124053
100	0.865499	0.827030	0.889914	0.889914	0.075199	0.289977	0.158411
101	0.864898	0.822832	0.886165	0.886165	0.074875	0.286420	0.160220
102	0.863773	0.822067	0.882492	0.882492	0.074735	0.283729	0.123500
103	0.861085	0.827236	0.876280	0.876280	0.075023	0.281357	0.136913
104	0.865046	0.823057	0.886277	0.886277	0.074754	0.285875	0.141916
105	0.865261	0.823565	0.887050	0.887050	0.075126	0.287610	0.125597
106	0.864623	0.821014	0.884712	0.884712	0.074962	0.285653	0.136088
107	0.864809	0.821617	0.885132	0.885132	0.074847	0.285402	0.154762
108	0.864231	0.821479	0.883394	0.883394	0.074794	0.284262	0.142815
109	0.861755	0.826795	0.877439	0.877439	0.075086	0.281920	0.121824
110	0.865459	0.823801	0.887277	0.887277	0.075160	0.287685	0.160585
111	0.865818	0.826291	0.888833	0.888833	0.074547	0.286536	0.159180
112	0.865374	0.823615	0.886733	0.886733	0.074728	0.285812	0.148679
113	0.864626	0.821042	0.884206	0.884206	0.074491	0.283457	0.146639
114	0.865141	0.822387	0.885633	0.885633	0.074676	0.284828	0.139091
115	0.865665	0.824484	0.887564	0.887564	0.074810	0.286456	0.151640
116	0.864463	0.822001	0.883546	0.883546	0.074769	0.283886	0.118898
117	0.864340	0.822445	0.883162	0.883162	0.074837	0.283905	0.136275
118	0.864319	0.822812	0.883021	0.883021	0.074475	0.282456	0.153450
119	0.865573	0.823880	0.886761	0.886761	0.074538	0.284892	0.111028
120	0.865013	0.822025	0.884809	0.884809	0.074230	0.282612	0.136189
121	0.865779	0.824591	0.887278	0.887278	0.074391	0.284609	0.128107
122	0.865819	0.824047	0.887260	0.887260	0.074854	0.286103	0.130973
123	0.864875	0.821771	0.884229	0.884229	0.074563	0.283377	0.138172
124	0.864802	0.822256	0.883913	0.883913	0.074574	0.283088	0.128560
125	0.866492	0.828664	0.890824	0.890824	0.074455	0.287101	0.137419
126	0.865483	0.823265	0.885826	0.885826	0.074195	0.282931	0.099727
127	0.865574	0.823316	0.886033	0.886033	0.074317	0.283390	0.136864
128	0.864660	0.823213	0.883361	0.883361	0.074300	0.281756	0.144619
129	0.866041	0.824628	0.887541	0.887541	0.074628	0.285282	0.136879
130	0.865679	0.823303	0.886229	0.886229	0.074522	0.284095	0.131799
131	0.857237	0.831684	0.883971	0.883971	0.075686	0.278773	0.133173
132	0.866278	0.825646	0.888239	0.888239	0.074466	0.285066	0.131364
133	0.859592	0.830680	0.880790	0.880790	0.075065	0.278552	0.141678
134	0.866552	0.827127	0.889263	0.889263	0.074160	0.284689	0.145231
135	0.864052	0.825363	0.881583	0.881583	0.074575	0.281566	0.153081
136	0.866788	0.828272	0.890403	0.890403	0.074325	0.286046	0.138192
137	0.866845	0.830774	0.892597	0.892597	0.074410	0.287933	0.143077
138	0.865648	0.822913	0.885500	0.885500	0.074144	0.282036	0.156545
139	0.865180	0.823247	0.884179	0.884179	0.074204	0.281548	0.155491
140	0.866899	0.828253	0.890149	0.890149	0.074026	0.284538	0.124111
141	0.864836	0.824573	0.883159	0.883159	0.074156	0.280638	0.131758
142	0.867018	0.828348	0.890427	0.890427	0.074215	0.285355	0.141193
143	0.866664	0.826368	0.888531	0.888531	0.074002	0.283346	0.106615
144	0.866361	0.825323	0.887394	0.887394	0.073893	0.282301	0.151001
145	0.867135	0.828611	0.890692	0.890692	0.074255	0.285669	0.132026
146	0.866305	0.824347	0.887009	0.887009	0.074404	0.283703	0.136360
147	0.865410	0.823560	0.884387	0.884387	0.074107	0.281227	0.132643
148	0.866212	0.824138	0.886625	0.886625	0.074194	0.282772	0.161780
149	0.866896	0.826686	0.888913	0.888913	0.074145	0.283998	0.133611
150	0.864650	0.825817	0.882304	0.882304	0.074040	0.279698	0.153382
151	0.867189	0.828344	0.890098	0.890098	0.073885	0.283889	0.147519
152	0.866401	0.824847	0.886921	0.886921	0.073867	0.281744	0.142980
153	0.866851	0.826708	0.888513	0.888513	0.073764	0.282467	0.143376
154	0.867356	0.828809	0.890519	0.890519	0.073810	0.283757	0.163192
155	0.866122	0.823641	0.885919	0.885919	0.074054	0.281666	0.141196
156	0.863863	0.827977	0.880365	0.880365	0.074085	0.278591	0.135110
157	0.866041	0.823403	0.885591	0.885591	0.073957	0.281063	0.148865
158	0.866303	0.823965	0.886301	0.886301	0.074137	0.282178	0.150416
159	0.867593	0.829523	0.891243	0.891243	0.073975	0.284751	0.113108
160	0.865155	0.825956	0.883126	0.883126	0.074029	0.279879	0.157112
161	0.866178	0.824086	0.885776	0.885776	0.073534	0.279690	0.129971
162	0.867072	0.826954	0.888403	0.888403	0.073425	0.280778	0.113258
163	0.866468	0.824495	0.886417	0.886417	0.073813	0.280901	0.137017
164	0.863664	0.829066	0.879698	0.879698	0.073731	0.276823	0.136108
165	0.867834	0.830185	0.891410	0.891410	0.073339	0.282338	0.154068
166	0.866722	0.825433	0.887043	0.887043	0.073586	0.280493	0.159803
167	0.866882	0.825828	0.887534	0.887534	0.073778	0.281510	0.145208
168	0.866717	0.825302	0.886861	0.886861	0.073518	0.279958	0.160704
169	0.867979	0.830142	0.891517	0.891517	0.073564	0.283052	0.138105
170	0.867429	0.835052	0.896021	0.896021	0.073725	0.287699	0.133662
171	0.868063	0.830415	0.891522	0.891522	0.073173	0.281613	0.123555
172	0.868232	0.832137	0.893331	0.893331	0.073486	0.284196	0.148861
173	0.867756	0.828515	0.889864	0.889864	0.073391	0.281378	0.151726
174	0.866895	0.825376	0.886914	0.886914	0.073575	0.280218	0.139097
175	0.868286	0.832683	0.893717	0.893717	0.073385	0.284209	0.148352
176	0.865642	0.826746	0.883537	0.883537	0.073437	0.277710	0.147872
177	0.866602	0.824441	0.885939	0.885939	0.073613	0.279813	0.123532
178	0.867940	0.828936	0.890182	0.890182	0.073367	0.281465	0.139432
179	0.866949	0.825700	0.886873	0.886873	0.073258	0.279023	0.133030
180	0.865193	0.827981	0.882462	0.882462	0.073772	0.278288	0.138771
181	0.866140	0.826273	0.884610	0.884610	0.073372	0.277979	0.114410
182	0.868258	0.830288	0.891259	0.891259	0.073236	0.281747	0.146971
183	0.866292	0.826225	0.884894	0.884894	0.073418	0.278277	0.113603
184	0.868685	0.832867	0.893886	0.893886	0.073279	0.283758	0.137553
185	0.866481	0.826045	0.885276	0.885276	0.072927	0.276759	0.148381
186	0.867149	0.825934	0.886945	0.886945	0.073226	0.278793	0.160539
187	0.868242	0.829489	0.890276	0.890276	0.072932	0.279552	0.146419
188	0.868308	0.829681	0.890526	0.890526	0.073057	0.280338	0.164897
189	0.868678	0.835273	0.896191	0.896191	0.073134	0.284857	0.168535
190	0.868907	0.834287	0.895324	0.895324	0.073316	0.284689	0.147824
191	0.868778	0.835132	0.896100	0.896100	0.073318	0.285436	0.174002
192	0.866708	0.826579	0.885502	0.885502	0.072869	0.276471	0.125578
193	0.869062	0.835301	0.895985	0.895985	0.072515	0.282264	0.140301
194	0.867244	0.825973	0.886700	0.886700	0.073133	0.278075	0.139706
195	0.869211	0.834182	0.894975	0.894975	0.072905	0.282899	0.137686
196	0.868900	0.836264	0.897140	0.897140	0.072805	0.284323	0.148614
197	0.867834	0.827260	0.888130	0.888130	0.073246	0.279430	0.144656
198	0.868914	0.831082	0.891638	0.891638	0.072668	0.279454	0.127815
199	0.868798	0.830547	0.891055	0.891055	0.072612	0.278794	0.161255
200	0.867400	0.825977	0.886714	0.886714	0.073118	0.278014	0.155698
201	0.868081	0.828110	0.888494	0.888494	0.072617	0.277250	0.136063
202	0.868775	0.830335	0.890702	0.890702	0.072568	0.278640	0.128223
